x_coord,y_coord,Diam_km
-4.37467,11.443536,12.867022
-4.346533,-13.572204,6.138204
-4.279098,-59.3378,7.158905
-4.275563,-8.070095,8.224009
-4.259008,-30.138178,7.185702
-4.257699,-26.970852,15.879031
-4.126691,-21.271537,5.204362
-4.108111,-37.967492,14.69449
-4.03647,-32.589735,6.432076
-4.032583,-25.498438,6.864616
-3.971069,-27.510083,12.181778
-3.884894,10.98335,5.631132
-3.85982,-24.800841,5.01683
-3.817938,-29.952327,6.19751
-3.778197,14.9274,6.038347
-3.731493,-29.05151,8.999979
-3.707198,-17.484207,5.567693
-3.677946,-50.337582,14.482246
-3.599751,-59.041494,6.121913
-3.583661,-30.956186,7.378427
-3.578315,46.797441,5.423204
-3.537852,-27.930211,11.72172
-3.431664,12.411336,6.067489
-3.278707,-29.778255,6.003812
-3.253044,46.834082,6.560496
-3.238368,41.919343,13.049351
-3.182656,-5.010239,9.702792
-3.130061,-55.888818,9.966001
-3.093914,8.727131,9.603235
-3.068696,-38.420123,9.133861
-2.984446,-48.016049,6.035985
-2.981106,-17.072229,8.306151
-2.974836,-59.097696,5.079446
-2.893097,-40.453145,7.316427
-2.864986,-50.001403,7.757565
-2.784642,-48.472744,6.913483
-2.732841,-49.699054,10.044748
-2.700015,32.20415,5.037349
-2.595342,-39.118156,6.929791
-2.529311,-15.120158,8.29018
-2.43704,6.704358,18.294142
-2.425153,-6.493978,11.397194
-2.401619,-2.122226,6.371513
-2.355086,5.969255,10.403837
-2.293,9.298326,5.459837
-2.284394,-25.453467,19.492237
-2.271411,-40.660373,9.201702
-2.228149,-54.918662,6.454411
-2.164087,-44.666953,9.986569
-2.068942,-43.844479,5.317614
-2.040398,-44.285317,5.114449
-2.031376,55.168909,10.487238
-1.998842,-27.834383,11.079542
-1.978429,-59.535604,8.36744
-1.968909,14.902241,6.397628
-1.94241,-26.172476,7.251026
-1.933409,34.800267,7.730141
-1.927468,-29.415615,7.095569
-1.912337,19.771329,5.798159
-1.878917,17.180449,6.276082
-1.813324,-58.585185,5.054312
-1.689762,17.816623,5.713596
-1.664048,-42.973376,6.306396
-1.586642,-34.485306,5.860161
-1.580451,-22.878983,10.494678
-1.524966,31.63276,7.546545
-1.502176,-18.059886,8.88962
-1.501245,-49.8164,9.651384
-1.458793,-30.462143,7.375058
-1.433664,-22.661709,14.187807
-1.413967,-34.095842,6.937468
-1.405251,-22.095909,16.898511
-1.277844,-33.343382,12.482534
-1.267887,27.921408,13.121491
-1.26444,-50.777362,6.470994
-1.176687,9.001553,11.845879
-1.160808,-6.682605,6.301608
-1.125179,-44.043826,6.247005
-1.123571,4.496744,5.432527
-1.114801,-5.21205,12.013293
-1.028692,-50.340753,6.73963
-1.000111,-50.894578,6.340178
-0.963222,53.963524,5.443378
-0.952035,39.834409,5.551072
-0.84491,-31.211021,12.494334
-0.841574,-50.09232,6.976616
-0.829139,-8.526302,8.429075
-0.788303,-51.637524,8.664914
-0.747735,-36.184235,19.024863
-0.717722,-31.442568,5.39165
-0.704645,-28.028561,5.341308
-0.668199,-44.844556,15.812787
-0.588912,-45.284337,16.787272
-0.566453,-22.680819,6.163778
-0.546625,-43.804307,18.118543
-0.524571,-15.6162,7.116908
-0.521253,-50.024661,6.436989
-0.410945,-51.005919,7.77788
-0.285575,51.377653,11.150385
-0.273877,-50.579672,6.122258
-0.222887,-33.740409,5.657194
-0.198474,-22.733846,5.482783
-0.131954,-29.943324,6.367336
-0.051632,-23.00162,14.416128
-0.033251,-24.589741,8.720392
-0.011194,-24.289517,13.376927
0.129666,-54.303114,12.228017
0.160905,-46.999081,18.181042
0.182797,-35.377471,7.439809
0.222524,-4.319476,14.715739
0.37894,1.165509,6.15687
0.402757,-22.878224,8.211981
0.456895,-58.532122,5.021402
0.458869,55.566158,5.086285
0.489444,7.020701,5.472037
0.529239,55.735798,7.043626
0.537753,49.528007,5.962146
0.623329,-36.454707,10.692484
0.669396,-13.920174,11.053357
0.669596,-26.211984,13.302166
0.697062,-9.362185,5.693997
0.74006,-25.798441,8.983364
0.746253,-50.554001,7.439449
0.74732,-32.445794,11.242824
0.760853,-24.774979,5.344865
0.814467,-59.077477,5.078772
0.907756,-18.050702,6.287998
0.988724,-5.900217,5.661469
1.012878,-3.827581,6.954856
1.053204,-42.611349,16.024047
1.057968,-27.228619,13.377002
1.11319,-35.468101,5.362102
1.118381,3.989409,13.032715
1.134589,-7.681349,5.542411
1.148097,-12.634058,8.530479
1.150762,-43.089621,14.743862
1.165676,-17.638679,15.919972
1.18216,-58.683922,12.267454
1.262981,21.985139,5.568511
1.329662,-58.032765,6.568804
1.352289,-21.244843,14.100371
1.353772,8.722137,8.291167
1.360375,-20.960677,6.275105
1.387266,-16.118465,17.568717
1.429404,-55.18614,9.419333
1.478105,-20.166789,6.738481
1.480426,-7.858244,5.548036
1.561371,-25.224332,8.092375
1.595722,-50.349367,7.822761
1.629035,-45.033644,6.542356
1.634027,-32.555316,8.586319
1.659266,-32.944223,11.295768
1.709523,-56.392309,11.931096
1.726593,-42.242532,5.813284
1.73154,-33.481121,7.778528
1.780423,-12.513781,5.308623
1.799629,-8.607668,12.189964
1.84373,-16.143878,5.019568
1.852704,-46.846796,8.319913
1.869361,-43.843912,10.632502
1.877503,-9.435347,13.516697
1.888469,-14.524881,15.307157
1.922404,-17.997171,5.205716
1.958743,-20.506703,9.651819
2.008953,-17.311167,5.381437
2.01419,-22.006086,5.52134
2.022112,-9.942145,8.164549
2.037575,-13.472215,12.208545
2.08361,-15.332411,18.955153
2.089472,-33.154164,5.312169
2.128386,-8.13439,8.760558
2.153678,-52.076701,10.726793
2.162635,-6.961276,11.166477
2.180531,-23.627916,11.641875
2.204865,-45.566644,8.396009
2.221521,-47.689126,17.397551
2.317918,-30.410896,9.351619
2.41288,-7.896178,8.966037
2.416345,-13.633618,8.783463
2.434999,-14.087005,5.925099
2.470505,-4.197329,8.589652
2.543683,-16.962247,9.682259
2.706475,-4.746378,5.058382
2.753711,-38.920077,5.42295
2.792325,-10.293836,6.125918
2.802503,25.487905,5.695432
2.811476,-56.710526,6.920973
2.813725,-56.288861,8.88535
2.824187,-32.017081,16.414492
2.838341,-9.882982,6.990489
2.875569,-59.16181,5.983367
2.876447,-8.496903,6.082683
2.934618,-18.742544,5.096373
2.97212,-11.385397,7.512615
2.991684,-2.220382,8.284116
3.037236,-13.986158,11.787164
3.05711,-0.096,12.163707
3.101923,-45.978291,10.577221
3.104303,-44.274595,10.023658
3.130477,-43.477474,19.926766
3.14793,-13.527368,10.386763
3.197102,-47.843791,7.759712
3.208306,-31.41497,15.193439
3.208952,-7.581997,13.918475
3.297804,16.58522,6.364898
3.311258,-35.937313,8.235873
3.404989,-19.954542,7.366673
3.430289,-49.590318,17.606375
3.534492,-55.488258,5.954874
3.544159,-0.862878,7.654319
3.547198,-6.767381,6.497762
3.552462,-7.140425,6.397203
3.559953,-15.912723,8.830049
3.599539,-14.212118,19.2946
3.658718,-9.180687,5.261623
3.71781,-10.328768,5.449291
3.756791,41.378934,8.333775
3.864714,40.027839,9.461506
3.914695,-33.701386,16.265901
3.942665,-51.078196,6.5811
4.132568,-15.9184,7.231386
4.142991,-39.476477,18.453429
4.153968,-8.920399,7.785057
4.171202,-25.027197,7.286064
4.197453,-16.76029,17.931786
4.207028,-24.51896,11.486833
4.227885,-35.930429,5.560818
4.239243,-6.41918,9.403759
4.247526,42.34818,5.472709
4.264255,-53.500244,6.696274
4.3145,-7.289226,9.783396
4.318228,-54.684282,8.908538
4.381265,19.68519,6.457006
4.392303,-20.472791,8.282734
4.404701,43.993278,5.932622
4.436803,-44.648171,12.804481
4.448074,-17.637867,11.012169
4.480433,-19.685392,8.18243
4.514551,23.586367,10.520461
4.532441,-9.894017,8.599273
4.545402,-13.782854,7.666171
4.625921,-51.251845,5.326146
4.660059,-57.414427,10.423791
4.697819,16.96308,7.82009
4.700538,-33.387049,7.757142
4.760507,27.801353,8.631891
4.775644,40.529604,16.678289
4.785564,-25.188341,8.737044
4.790551,-2.527204,6.384141
4.808206,-9.286209,5.668941
4.834173,-46.47322,11.430126
4.888321,-53.715013,5.04179
4.915075,-42.701769,17.032486
4.968236,21.956177,9.520416
4.982566,-4.841138,5.554144
4.991009,-24.803858,8.334215
5.099321,-15.587242,5.010115
5.181481,1.731564,10.555105
5.269615,-50.630144,6.924862
5.298886,-14.077273,8.188855
5.29957,-31.892646,10.898224
5.351386,-1.028454,5.324922
5.432173,24.186154,6.594039
5.524218,-47.555876,10.25292
5.543743,-35.385501,10.323522
5.572745,-14.05379,7.831097
5.574636,-6.903367,10.933419
5.633272,-20.10009,6.202618
5.665322,-20.442908,10.784264
5.671042,6.321198,7.502546
5.683164,-18.694172,8.797994
5.694688,-14.417111,19.286752
5.723601,-34.871857,5.651842
5.764544,-43.846291,15.801039
5.789657,49.356892,8.345551
5.829479,-52.787348,13.903541
5.857495,-31.943279,7.394859
5.94642,3.480725,5.647058
5.972283,-56.607078,5.101542
5.981297,-15.685239,11.821418
6.043447,-13.344066,5.854715
6.073065,-12.668547,8.641591
6.11846,-57.481894,8.157474
6.132542,-38.2735,6.134097
6.139698,3.931218,12.188729
6.172077,0.831486,5.798296
6.175891,-53.398688,6.641247
6.205972,-52.478838,6.874197
6.212404,-45.440195,17.998402
6.254865,7.754707,8.510648
6.275668,-33.362957,13.832147
6.30494,19.795407,5.7774
6.306621,-12.091692,6.676907
6.335222,-28.130877,5.409207
6.35179,-2.45152,6.425252
6.380852,-12.948264,13.07477
6.409208,0.97045,5.685487
6.460204,3.011562,5.264586
6.51003,-25.684081,12.926532
6.518911,-32.945321,6.338668
6.566386,25.016628,5.263885
6.569365,-38.410256,5.448561
6.615287,42.378119,6.158994
6.616304,-25.970558,10.738238
6.649705,-41.909407,10.865262
6.745022,-16.533191,9.170139
6.747923,-21.161224,11.96713
6.796777,1.60025,6.060145
6.797623,-58.051986,15.123822
6.821743,-33.186286,9.24343
6.824806,-3.585107,5.045123
6.870712,-57.27837,5.235701
6.883715,-14.344926,7.741977
6.899334,-25.241581,10.475411
6.931568,-15.533953,7.429731
6.938099,52.010814,7.157995
6.973493,-43.576305,8.889653
6.978658,-56.648682,7.712352
6.981748,-57.230074,19.03476
6.990171,-2.875339,15.242249
7.029708,-14.800747,6.164941
7.067247,-34.582449,6.483088
7.14095,-11.358665,7.783095
7.171697,-4.752433,7.638705
7.271452,-36.36293,18.856164
7.280952,40.916312,6.942098
7.284079,16.614486,5.605289
7.30931,-35.515137,8.136839
7.320071,-16.218496,9.072473
7.324663,42.987358,10.153838
7.341538,2.073436,13.85182
7.390577,-2.106113,5.640502
7.394655,-29.70298,12.177345
7.39801,-5.032515,14.10767
7.401343,-31.690111,14.716505
7.429327,-13.150741,5.702979
7.431988,10.549164,10.554336
7.432548,-47.030014,6.31043
7.442543,-8.705488,7.219924
7.457301,-34.406925,12.674922
7.467791,-50.830819,7.811133
7.541578,-20.459342,6.17632
7.557109,-40.009933,5.158173
7.559995,-53.592449,7.198013
7.572364,-52.824455,5.445478
7.619059,-33.966393,6.374999
7.648554,-17.031188,12.423053
7.689859,-31.449362,10.633653
7.724766,-5.075595,5.235872
7.742154,-51.41328,16.221654
7.752937,-48.672349,14.056437
7.760914,-11.90219,5.368203
7.806298,41.757986,13.462083
7.807311,-32.143295,12.462669
7.839325,-39.178201,16.745618
7.894986,37.053858,15.677559
7.96093,-37.199251,6.180909
7.966666,-33.751864,12.939948
8.155956,-32.698719,13.981974
8.177321,-45.281108,9.797238
8.177371,-17.849557,8.149577
8.184731,-28.855583,9.090104
8.202538,-4.799332,6.207739
8.210128,-7.39997,16.13857
8.239962,0.96535,5.195435
8.309376,-22.454637,6.663636
8.315292,-10.726602,12.999253
8.343731,-53.812839,8.667706
8.344451,-15.888391,6.634247
8.350129,-18.138297,6.685142
8.441441,-48.69564,10.091678
8.450319,-30.584769,5.039861
8.468008,-25.797286,13.187796
8.510838,-32.229775,18.441525
8.525765,-26.329809,6.593736
8.585016,-34.113237,16.554959
8.653809,-28.147668,6.417879
8.751248,-49.314826,8.049925
8.75348,-35.684428,14.4503
8.766036,-19.583739,5.567642
8.78566,-0.00103,7.125623
8.82004,-31.923217,6.471802
8.868845,-57.264876,5.892346
8.875262,-38.347616,6.8724
8.892237,-21.807479,5.563735
8.897564,-25.717763,13.772703
8.9005,-38.541495,5.655276
8.916797,50.583806,7.246593
8.929543,-11.989583,5.148213
8.98476,-27.903837,16.043198
8.991304,-27.403871,9.691539
8.999677,-6.854261,12.577458
9.028712,-14.11941,9.020407
9.073996,-8.559318,5.623155
9.097917,17.620915,8.583559
9.147052,-29.742719,17.806029
9.150641,-58.01483,5.922714
9.188934,-31.580292,7.615479
9.211201,-10.258658,6.212271
9.236373,-49.121292,6.534637
9.289025,-22.316732,16.400642
9.298388,-27.479162,7.440104
9.386995,-1.095941,11.636775
9.392644,-17.274753,5.196291
9.396435,-21.45492,13.018767
9.407621,-9.620753,12.133658
9.432374,-27.725839,11.233021
9.493562,-7.922863,6.545503
9.513936,-11.662555,14.123679
9.513955,-15.456356,5.158939
9.553726,-32.722564,12.767735
9.586955,-35.182735,8.473733
9.613609,-43.777608,12.780576
9.637413,-36.585734,12.137586
9.64096,-6.3613,6.766052
9.645375,-21.765779,6.797337
9.657258,2.678851,9.777368
9.670019,-47.244663,7.577092
9.687963,-32.036099,11.4832
9.70141,-38.426862,5.619781
9.731437,-6.016739,7.419188
9.773265,-48.927414,12.258868
9.804907,0.738074,11.249148
9.815761,-3.920076,5.367711
9.859018,-48.219015,16.604698
9.891324,-12.386089,14.333137
9.915552,-38.399786,5.53172
9.984716,40.594264,5.861179
9.98916,-7.358906,6.59375
10.003159,-11.166071,15.958792
10.009192,-52.273255,7.10458
10.009572,-46.59425,5.494889
10.054799,-20.820566,13.543571
10.139463,-16.764237,5.456381
10.152038,-23.619114,6.15424
10.192915,-40.189377,7.787458
10.271839,-24.760929,6.547909
10.282193,-45.124429,12.8941
10.284271,-57.975013,19.652617
10.301992,-35.846082,9.347304
10.311917,-39.684302,16.354726
10.312584,-14.928149,7.853548
10.326933,12.075688,6.937196
10.350494,-21.582549,6.809504
10.357556,42.692972,11.631813
10.372723,-45.127692,5.615718
10.374308,-10.160457,5.783341
10.391833,-38.293946,7.290928
10.392903,-4.062748,5.312605
10.446836,-46.614045,5.416397
10.466335,-28.127644,19.617509
10.479424,-28.753257,8.72304
10.488044,-58.658939,6.062137
10.499106,51.570283,12.441613
10.501248,-47.936598,7.296599
10.550151,-17.637422,5.122361
10.552131,-51.634006,12.008477
10.566446,-32.133881,15.304336
10.58806,-14.909194,9.815634
10.616243,-23.541628,16.500929
10.632157,-7.681472,9.103187
10.685362,-14.072655,5.329224
10.729695,-55.82271,5.519924
10.754863,-16.431896,12.97454
10.75612,-38.713615,8.180402
10.821809,-56.984257,10.394584
10.838872,-12.794795,17.653104
10.845962,-36.595579,7.656591
10.852705,-53.410992,5.786438
10.860456,-56.242947,6.923175
10.874237,-47.105319,7.520938
10.925957,-37.500144,9.684152
11.011384,-20.536244,5.07167
11.040806,-55.024996,10.788711
11.044242,-11.37144,8.266331
11.080619,-8.340648,8.677323
11.091164,-58.000777,8.48669
11.123453,-47.680691,10.542522
11.156705,-15.463938,6.44272
11.208489,-44.964495,8.826229
11.211489,-52.284897,13.743551
11.22467,-55.406777,6.130992
11.227828,-10.790327,13.530772
11.279168,-36.262059,6.322934
11.31501,-6.669892,5.62875
11.326594,-10.228134,6.538919
11.419343,-7.544573,5.328187
11.440921,-41.339544,10.093686
11.459724,-25.725973,5.376968
11.515102,-44.514467,6.950611
11.519788,-54.686547,19.714708
11.5749,-27.885514,9.753966
11.654251,-47.249627,5.753927
11.666096,-13.757175,9.394247
11.668566,19.63135,10.95463
11.698992,-49.10265,7.581276
11.702328,-10.783181,6.183874
11.744248,-40.342361,12.157927
11.749325,-49.988149,8.651042
11.763378,-56.588423,7.795034
11.821386,-18.303368,5.521451
11.826134,-39.315416,19.144332
11.847698,-55.732345,14.301532
11.932232,-52.458468,16.866068
11.945921,-11.443323,7.805535
11.946208,-33.582824,12.390668
11.947439,-37.784436,7.808754
11.954269,-56.317898,9.056059
11.983129,-36.698958,12.784892
11.983803,-34.438089,10.041568
12.05769,-16.224657,10.636669
12.066644,-51.767359,9.05701
12.124031,-49.141798,8.30216
12.153372,-33.941283,7.596114
12.155052,-57.948684,8.695285
12.162537,-3.07255,7.435944
12.197159,-11.664245,16.908692
12.206801,-15.131597,12.740913
12.221559,-12.028217,5.433064
12.23986,-12.373889,10.666178
12.246861,-4.007258,7.286288
12.390491,-36.817105,7.829817
12.390491,-33.069621,15.154166
12.422294,-7.324727,8.424118
12.477753,-58.161219,7.109945
12.512695,-8.203443,8.247524
12.528398,6.202846,12.452892
12.548683,-41.942878,11.037387
12.560898,-53.206729,19.69862
12.627314,9.463621,5.517583
12.653503,-25.764977,8.495519
12.662763,-2.628063,7.2861
12.672108,-50.111187,9.722034
12.728934,-37.318,18.224806
12.738185,9.061991,19.682748
12.763806,-45.802735,12.235579
12.822721,-32.560935,5.430522
12.868881,-52.400258,18.59494
12.898109,-27.984984,7.014528
12.908129,-19.028705,18.765822
12.908696,-40.500402,8.461102
12.964993,-20.545089,5.782461
12.972541,17.99216,6.401212
12.981421,-12.781201,6.414967
13.003442,50.193161,5.695327
13.068613,-21.815061,5.486039
13.072404,-16.198121,18.641221
13.121916,-30.090863,8.425255
13.138763,-51.097417,6.430013
13.154844,42.791965,12.644536
13.17476,-21.290645,7.608265
13.175733,-55.092921,6.522867
13.175852,-8.480711,14.186805
13.207937,6.935752,6.368773
13.225079,43.361646,8.604088
13.260176,-2.196439,6.801845
13.271486,-25.224763,12.285466
13.28521,-36.952482,14.257992
13.301276,-12.276287,5.393031
13.313646,-27.426391,5.759199
13.388139,-24.319314,8.775857
13.388726,17.067956,6.447038
13.401014,-48.163089,16.085672
13.413103,-2.555173,5.126876
13.43734,-30.945518,9.9511
13.443971,-32.846865,9.684713
13.492136,-32.417914,8.938346
13.659838,-31.907495,7.800876
13.73627,4.162451,13.048084
13.750389,-46.251623,5.402272
13.75543,-55.453621,5.052011
13.75903,-35.423952,8.674542
13.770604,-53.014107,16.157135
13.774616,-23.477873,5.010114
13.809763,-51.685865,15.889793
13.824199,-24.684549,9.627455
13.84714,-12.539194,5.099738
13.848287,-22.300304,5.768378
13.862001,-57.414053,14.315237
13.887023,-35.08674,10.265073
13.887572,-49.781222,10.606194
13.911807,-47.307417,12.067382
13.923944,-33.344068,15.436661
13.925241,-54.535474,13.035558
13.942177,9.763031,6.705441
13.943275,-42.563521,8.978674
13.996134,-15.003968,5.524209
14.030157,-41.087051,6.839085
14.066705,-36.964789,15.386582
14.085034,-29.652089,5.046758
14.086668,-26.094105,9.682087
14.111617,0.168826,5.56937
14.153453,-43.572375,15.54641
14.180253,-47.434183,11.896427
14.406317,-27.401558,5.028064
14.413555,-10.480187,10.975239
14.442757,-42.103602,6.124394
14.505025,-1.420374,5.297133
14.530626,-6.681801,11.630117
14.570062,-35.542099,8.327973
14.581138,-38.585622,9.122068
14.656045,-24.973404,5.779529
14.681035,-22.901803,5.546667
14.696669,-51.686924,5.306786
14.703781,-21.850443,14.498563
14.714053,47.477396,5.245475
14.718894,-50.898446,12.794165
14.734976,-35.812853,10.158856
14.767143,-25.160882,19.913787
14.768194,15.704119,13.47263
14.817383,-33.966569,5.528092
14.869319,-22.17773,11.142242
14.899669,3.30858,9.414278
14.912112,48.922549,14.743495
15.026652,-33.405603,8.088528
15.065106,4.888241,7.980755
15.088232,3.948983,13.796706
15.121268,-25.599719,8.761058
15.186204,-12.081084,15.494879
15.187693,-57.416395,9.593421
15.195342,-14.718382,5.274072
15.2158,-56.111783,5.299866
15.216743,-58.970275,5.042695
15.241342,-31.140543,9.394169
15.277852,-5.284237,13.305459
15.326762,-17.787797,9.51516
15.335499,7.289753,5.29818
15.335948,-55.190816,10.134729
15.384439,-55.443081,8.784626
15.395981,-0.19229,5.182909
15.419725,-0.82296,18.341393
15.421678,-52.452433,11.195012
15.438389,19.635408,6.318591
15.445545,-15.836716,5.890141
15.494318,-32.987164,5.915044
15.539056,-18.590217,5.628724
15.671483,-28.420818,10.200601
15.689847,-5.342148,7.380605
15.704139,-10.245795,5.397282
15.767026,-31.953303,5.425909
15.795609,-2.415109,18.354547
15.804777,-22.312257,14.456338
15.824641,-22.999105,12.780266
15.929692,-56.799614,5.820624
15.980071,-16.160211,16.076842
15.980445,-37.113704,11.394306
16.096847,-28.448303,7.449629
16.122539,-24.098507,17.888838
16.155205,-34.091103,10.758074
16.219201,-37.758591,8.208874
16.219875,-28.618449,7.110991
16.258584,-38.910527,5.298015
16.284905,-45.609865,13.261428
16.293734,-51.722908,7.002973
16.368012,-16.257512,9.507548
16.369276,-14.494715,14.590235
16.393068,-50.036618,5.955548
16.408729,-39.246509,5.702652
16.41119,-34.907058,8.078972
16.428169,26.581226,5.026342
16.48675,-39.674795,6.433264
16.507185,-38.983139,6.780971
16.526137,-29.24537,7.368347
16.56671,-27.091065,6.058445
16.575252,-18.994586,6.054494
16.665945,-33.073314,11.056368
16.72689,-21.176916,18.23058
16.734865,-34.08495,17.003308
16.750996,-49.594801,6.801411
16.755787,-34.600613,7.813287
16.769576,-31.513542,6.143615
16.788809,-14.704482,13.353805
16.819005,-43.241036,5.464076
16.869011,-32.764408,9.319466
16.893282,-24.042958,13.02001
16.898965,-10.107161,5.36661
16.945315,-37.885354,6.304746
16.988466,-18.567471,19.147452
17.010305,-51.666594,10.725983
17.011874,-42.064039,6.473155
17.026599,-25.442793,7.014
17.10592,-6.098168,12.512276
17.171114,-54.478877,8.658285
17.20668,-47.307703,5.076506
17.26916,4.548472,10.383632
17.283391,2.764238,17.073273
17.356436,45.66066,8.032023
17.362995,-46.999513,7.160542
17.369178,-10.816053,5.870592
17.400424,-32.465049,14.434563
17.463728,-7.390949,10.647895
17.493301,4.642753,7.291659
17.506438,-30.321214,8.173251
17.534739,-11.412108,9.949458
17.543618,55.555446,7.0405
17.549629,-29.124959,7.02299
17.553449,-17.093574,9.54333
17.556184,55.260132,5.89534
17.59051,-41.05165,17.92409
17.607128,8.695323,17.245538
17.660878,-29.395884,5.78692
17.747259,-29.607911,6.417097
17.789981,-52.438565,12.803774
17.917915,21.735872,15.531093
17.934798,-33.50529,15.013054
17.968324,-49.259243,7.157235
17.980435,-20.764965,6.545966
18.000986,6.187128,8.857474
18.024728,-26.605495,17.301666
18.081466,57.039557,10.151947
18.088075,-6.122501,10.354941
18.122485,-58.60741,9.545437
18.225961,-47.714118,7.189477
18.229374,-17.461774,5.436421
18.238425,-57.552244,5.485593
18.247955,-50.180162,5.184343
18.283878,-8.820865,5.070198
18.310653,13.773646,7.399892
18.317902,-28.699595,5.503582
18.385234,-36.717419,14.429131
18.441833,-49.412108,16.958873
18.455568,-21.093515,15.013238
18.462281,7.761665,11.669012
18.480841,-23.346609,9.715554
18.510297,-28.659022,5.420951
18.522542,-17.816861,5.347785
18.598306,-9.758432,14.491452
18.634826,-52.422484,18.007452
18.695847,-23.740216,12.375565
18.72599,-13.052887,5.490035
18.73912,-59.303232,10.277926
18.756318,3.655465,6.418598
18.777665,0.949762,11.65108
18.779858,45.412497,6.5119
18.804568,-42.449778,11.080286
18.845353,-29.153753,13.825881
18.854158,2.737554,12.578625
18.922573,-29.552941,7.822933
18.936382,-52.047187,5.612894
18.959113,3.237424,12.544459
19.007969,-37.271234,9.433692
19.025199,-38.692693,5.238643
19.068273,-34.747067,18.455852
19.093713,-14.504825,8.587861
19.130962,-46.326943,5.076233
19.139979,-7.080077,6.053467
19.185361,-46.054948,7.182059
19.188192,-55.160845,5.606748
19.205548,16.640047,6.385425
19.210088,-46.999513,14.767234
19.230565,-11.029835,8.249977
19.257287,-54.837619,15.858197
19.263955,-36.980788,14.797388
19.271889,-18.131511,5.239643
19.273335,-31.44941,14.820382
19.321701,-52.472227,5.783918
19.350104,-34.036952,10.76786
19.404216,-30.048981,7.628223
19.416177,-48.520334,5.846284
19.432373,-16.953785,6.505997
19.435627,-28.367157,7.623554
19.4488,-22.129711,11.085263
19.47961,-42.434942,16.159856
19.505172,-34.308937,8.232781
19.600439,-21.832752,18.000411
19.635389,-45.201873,13.853694
19.638088,-34.642457,5.61221
19.644582,13.648753,13.584411
19.687631,-16.688418,5.166642
19.702794,-17.97229,7.361947
19.71519,-57.815742,13.535435
19.720605,-9.923685,8.909164
19.726219,-59.821747,5.856049
19.78375,-43.211364,10.413441
19.788233,-38.063805,5.463066
19.796305,-13.691032,8.797173
19.858164,27.341342,5.161872
19.868333,-19.953699,6.683909
19.886866,-52.120851,9.028988
19.948502,-30.714824,15.213356
19.978271,-19.781842,8.388744
19.993928,-45.120274,5.742409
19.998489,-19.440656,6.670003
20.001546,4.575155,14.9535
20.0434,-48.296206,5.899997
20.059931,-27.33843,11.930775
20.084662,45.819858,13.791523
20.109446,-33.846194,5.085401
20.122599,10.53025,19.310815
20.1337,-13.947553,8.527495
20.141861,-4.050135,8.158913
20.175125,11.383947,5.719666
20.180827,-36.47497,7.276728
20.250896,14.334421,12.038778
20.320322,-46.349197,8.849566
20.384679,-40.195699,10.901201
20.417947,-0.344713,5.780416
20.445428,-38.365327,5.60987
20.453946,-14.039394,11.852898
20.474555,-17.475948,9.286032
20.49388,-42.132606,5.31764
20.500886,-36.120377,12.643156
20.503329,-32.967874,13.056708
20.538559,-58.965237,6.274435
20.558315,-37.156549,10.408924
20.59229,21.129855,6.029006
20.608413,-32.498664,5.301673
20.641067,-8.98293,5.30221
20.682361,-55.625131,8.730041
20.695721,-6.200316,10.696889
20.72205,-28.743763,12.947504
20.739191,-19.275307,5.180272
20.757272,-0.904465,12.363226
20.764816,-30.020649,8.6033
20.816734,-47.070445,13.44586
20.818519,3.429305,6.76371
20.819561,-6.531845,7.154645
20.830641,-9.156706,6.385597
20.843321,-3.535603,8.530937
20.844128,-27.817358,11.054917
20.86978,-27.525458,7.657394
20.936872,-49.239066,16.025603
20.942411,-44.313101,19.144066
20.953722,-39.098781,5.973574
20.960006,-37.736447,5.300256
21.002745,24.75546,6.997088
21.035941,29.702895,6.349731
21.04776,-41.790341,8.003469
21.085573,13.466097,5.037835
21.103773,-23.081949,10.420902
21.105191,-13.489134,12.879565
21.111343,-53.378534,9.81923
21.149631,-23.772169,11.511401
21.174153,-28.920939,10.697034
21.175623,44.402709,5.83787
21.176516,-34.697261,5.32691
21.237229,-2.672035,5.703787
21.261856,-51.260439,16.601369
21.326007,-23.977941,16.447758
21.337888,-28.372305,5.542695
21.39359,-43.550245,6.672321
21.417417,-16.937022,8.923805
21.46367,-4.132666,7.42628
21.48391,-7.077515,6.179342
21.485373,-12.372443,11.095401
21.513457,-57.882832,6.123295
21.536861,-39.556244,6.530643
21.541888,-43.888314,13.940411
21.568827,-30.298021,5.460619
21.577137,-17.033884,8.07723
21.609753,-38.61744,12.05467
21.631118,-46.704726,10.058998
21.635254,-24.214285,7.218943
21.639697,-32.047782,11.069671
21.725682,47.702288,7.934635
21.729032,-1.24674,9.702061
21.765553,-35.635283,11.388843
21.776355,-24.875109,6.290062
21.819633,-42.494561,7.755455
21.86739,-39.331283,6.192723
21.913696,-48.805204,6.858713
21.937769,-45.750841,5.195205
21.940285,-36.923166,9.629021
21.940884,-50.202238,9.627654
21.957144,-55.640837,18.68397
22.008188,-54.283598,6.328282
22.019459,-38.23664,5.867494
22.019708,-30.288246,11.63972
22.045851,-40.637062,6.631288
22.073843,-21.399318,5.179443
22.106542,-25.521324,13.999836
22.10885,-9.368361,17.832452
22.131311,-47.781774,17.433043
22.171224,-31.750861,6.301947
22.212362,-57.532071,6.995569
